,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath,SnMoSold,CsMoSold
779,90,RL,78.0,10530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,GasA,TA,Y,SBrkr,1004,0,0,2,1,TA,4,Typ,0,,Attchd,Unf,504,TA,TA,Y,0,0,,,,0,2006,WD,Normal,135000,1979,0,2.0,0.5,-0.8660254037844387
780,20,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,GasA,Gd,Y,SBrkr,1253,0,0,3,1,TA,6,Typ,1,TA,Attchd,Fin,402,TA,TA,Y,220,0,,,,0,2007,WD,Normal,176000,2490,21,2.0,1.2246467991473532e-16,-1.0
781,60,RL,65.0,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,GasA,Ex,Y,SBrkr,810,793,0,3,1,Gd,7,Typ,0,,Attchd,RFn,484,TA,TA,Y,0,0,,,,0,2006,WD,Normal,175900,2364,124,2.5,-0.4999999999999997,-0.8660254037844388
782,20,RL,67.0,16285,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,GasA,Ex,Y,SBrkr,1430,0,0,3,1,Gd,6,Typ,0,,Attchd,RFn,605,TA,TA,Y,0,0,,,,0,2009,WD,Normal,187100,2843,33,2.0,1.2246467991473532e-16,-1.0
783,85,RL,,9101,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,GasA,Ex,Y,SBrkr,1110,0,0,1,1,Gd,4,Typ,1,TA,Attchd,Fin,602,TA,TA,Y,303,0,,,,0,2009,WD,Normal,165500,2207,30,2.0,-0.4999999999999997,-0.8660254037844388
784,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,GasA,Ex,Y,SBrkr,742,742,0,3,1,TA,9,Typ,1,Gd,,,0,,,Y,0,0,,,,0,2008,WD,Normal,128000,2226,425,2.0,1.2246467991473532e-16,-1.0
785,20,RL,,9790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,GasA,TA,Y,SBrkr,1342,0,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,457,TA,TA,Y,0,0,,,,0,2009,WD,Normal,161500,2714,197,2.0,-1.0,-1.8369701987210287e-16
786,50,RM,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,GasA,TA,Y,SBrkr,966,686,0,4,1,TA,7,Typ,0,,Detchd,Unf,416,TA,TA,Y,0,0,,,Shed,1200,2010,WD,Normal,139000,2338,196,3.0,1.2246467991473532e-16,-1.0
787,60,RL,76.0,10142,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,GasA,Ex,Y,SBrkr,956,1128,0,4,1,Gd,8,Typ,0,,BuiltIn,RFn,618,TA,TA,Y,0,0,,,,0,2010,WD,Normal,233000,3040,45,3.5,0.5,0.8660254037844387
788,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,GasA,Ex,Y,SBrkr,901,0,0,2,1,TA,4,Typ,0,,Detchd,Unf,281,Fa,TA,Y,0,0,,,,0,2008,WD,Normal,107900,1802,0,1.0,-0.8660254037844384,-0.5000000000000004
789,60,RL,,12205,Pave,,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,GasA,Gd,Y,SBrkr,976,1111,0,5,1,Gd,9,Typ,0,,Attchd,Fin,444,TA,TA,Y,133,0,,,,0,2007,WD,Normal,187500,2919,168,2.5,-0.4999999999999997,-0.8660254037844388
790,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,GasA,Ex,Y,SBrkr,1145,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,397,TA,TA,Y,100,0,,,,0,2009,WD,Normal,160200,2290,16,2.0,-1.0,-1.8369701987210287e-16
791,80,RL,,11333,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,GasA,TA,Y,SBrkr,1062,0,0,3,1,TA,5,Typ,2,TA,Attchd,RFn,539,TA,TA,Y,120,0,,,,0,2007,WD,Normal,146800,2091,0,2.0,0.5,-0.8660254037844387
792,60,RL,92.0,9920,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,GasA,Ex,Y,SBrkr,1127,886,0,3,1,TA,8,Typ,1,TA,Attchd,Unf,455,TA,TA,Y,180,0,,,,0,2007,WD,Normal,269790,3130,130,3.5,1.2246467991473532e-16,-1.0
793,20,RL,76.0,9158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,GasA,Ex,Y,SBrkr,1496,0,0,3,1,Gd,7,Typ,0,,Attchd,Fin,474,TA,TA,Y,168,0,,,,0,2007,New,Partial,225000,2992,130,2.0,1.2246467991473532e-16,-1.0
794,60,RL,,10832,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,GasA,Ex,Y,SBrkr,1086,809,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,409,TA,TA,Y,143,0,,,Shed,500,2008,WD,Normal,194500,2607,46,2.5,-0.8660254037844386,0.5000000000000001
795,60,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,GasA,TA,Y,SBrkr,888,676,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,476,TA,TA,Y,0,0,,MnPrv,,0,2010,WD,Normal,171000,2214,254,2.5,0.8660254037844387,-0.4999999999999998
796,20,RL,71.0,8197,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,GasA,Ex,Y,SBrkr,1285,0,0,3,1,TA,7,Typ,1,TA,Attchd,RFn,528,TA,TA,Y,138,0,,MnPrv,,0,2007,WD,Normal,143500,1945,0,1.5,0.8660254037844387,-0.4999999999999998
797,20,RL,57.0,7677,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,GasA,Gd,Y,SBrkr,773,0,0,2,1,TA,4,Typ,0,,Attchd,Unf,240,TA,TA,Y,0,0,,,,0,2008,WD,Abnorml,110000,1546,0,1.0,0.8660254037844387,-0.4999999999999998
798,60,RL,104.0,13518,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,GasA,Ex,Y,SBrkr,1966,1174,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,Fin,820,TA,TA,Y,144,0,,,,0,2009,New,Partial,485000,5066,78,3.5,-0.4999999999999997,-0.8660254037844388
799,50,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,GasA,Ex,Y,SBrkr,981,787,0,3,1,Gd,7,Typ,2,TA,Detchd,Unf,240,TA,TA,Y,0,0,,MnPrv,,0,2007,WD,Normal,175000,2499,264,2.5,1.2246467991473532e-16,-1.0
800,60,RL,79.0,12798,Pave,,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,GasA,Gd,Y,SBrkr,616,1072,0,4,1,Gd,8,Typ,0,,Attchd,RFn,603,TA,TA,Y,403,0,,,Shed,400,2008,WD,Normal,200000,2304,299,3.5,0.5,-0.8660254037844387
801,30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,GasA,Ex,Y,FuseA,1196,0,0,2,1,TA,5,Typ,0,,Detchd,Unf,440,TA,TA,Y,0,0,,,,0,2007,WD,Normal,109900,2392,0,2.0,-0.4999999999999997,-0.8660254037844388
802,60,RL,63.0,8199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,GasA,Ex,Y,SBrkr,728,728,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,410,TA,TA,Y,36,0,,,,0,2008,WD,Normal,189000,2184,18,3.5,-0.8660254037844386,0.5000000000000001
803,60,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,GasA,Ex,Y,SBrkr,1734,1088,0,4,1,Ex,12,Typ,1,Gd,BuiltIn,RFn,1020,TA,TA,Y,52,0,,,,0,2009,New,Partial,582933,4556,362,3.5,0.5,0.8660254037844387
804,20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,GasA,TA,Y,SBrkr,1128,0,0,2,1,TA,5,Min1,0,,Attchd,Unf,286,TA,TA,Y,0,0,,GdWo,,0,2006,WD,Family,118000,2064,0,1.0,1.2246467991473532e-16,-1.0
805,20,RL,91.0,12274,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,GasA,Ex,Y,SBrkr,1428,0,0,3,1,Ex,6,Typ,0,,Attchd,RFn,554,TA,TA,Y,0,0,,,,0,2008,New,Partial,227680,2845,60,2.0,-0.4999999999999997,-0.8660254037844388
806,80,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,GasA,Gd,Y,SBrkr,980,0,0,3,1,TA,6,Typ,0,,Attchd,Fin,384,TA,TA,Y,68,0,,,,0,2006,WD,Normal,135500,1960,0,2.0,-0.8660254037844386,0.5000000000000001
807,70,RL,144.0,21384,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,GasA,Ex,Y,SBrkr,1072,504,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,528,TA,TA,Y,0,0,,,,0,2009,WD,Normal,223500,2900,312,3.5,0.5,-0.8660254037844387
808,80,RL,85.0,13400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,GasA,TA,Y,SBrkr,1086,0,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,484,TA,TA,Y,0,0,,GdWo,,0,2006,WD,Normal,159950,2110,0,2.0,1.2246467991473532e-16,-1.0
809,75,RM,90.0,8100,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,GasA,TA,N,FuseA,1075,1063,0,2,3,TA,11,Typ,0,,Detchd,Unf,360,Fa,Po,N,40,0,,MnPrv,,0,2009,WD,Normal,106000,2987,156,2.0,-0.5000000000000004,0.8660254037844384
810,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,GasA,Fa,Y,SBrkr,1309,0,0,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,484,TA,TA,Y,265,648,Fa,GdPrv,,0,2006,WD,Normal,181000,2349,0,2.5,0.5,0.8660254037844387
811,120,RM,,4438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,GasA,Ex,Y,SBrkr,848,0,0,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,420,TA,TA,Y,140,0,,,,0,2008,ConLD,Normal,144500,1696,0,2.0,1.2246467991473532e-16,-1.0
812,20,C (all),66.0,8712,Grvl,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,GasA,TA,N,FuseA,1044,0,0,2,1,Fa,4,Typ,0,,Basment,Unf,504,TA,TA,N,0,0,,,Shed,54,2010,WD,Alloca,55993,1584,0,1.0,1.2246467991473532e-16,-1.0
813,20,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,GasA,Gd,Y,SBrkr,1442,0,0,4,1,TA,7,Typ,0,,Attchd,RFn,301,TA,TA,Y,0,0,,,Shed,500,2007,COD,Normal,157900,2884,275,1.5,0.8660254037844387,-0.4999999999999998
814,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,GasW,Gd,Y,SBrkr,686,564,0,3,1,Fa,7,Typ,0,,Detchd,Unf,280,TA,TA,P,207,0,,,,0,2006,WD,Normal,116000,1936,96,2.0,-0.4999999999999997,-0.8660254037844388
815,20,RL,48.0,12137,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,GasA,Ex,Y,SBrkr,1661,0,0,3,1,Gd,6,Typ,0,,Attchd,RFn,598,TA,TA,Y,0,0,,,,0,2010,WD,Normal,224900,3310,34,2.0,0.5,-0.8660254037844387
816,20,RL,,11425,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,GasA,Gd,Y,SBrkr,1008,0,0,2,1,TA,4,Typ,1,Gd,Attchd,RFn,275,TA,TA,Y,0,0,,,,0,2006,WD,Normal,137000,2016,120,1.0,-0.4999999999999997,-0.8660254037844388
817,20,RL,,13265,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,GasA,Ex,Y,SBrkr,1689,0,0,3,1,Gd,7,Typ,2,Gd,Attchd,RFn,857,TA,TA,Y,150,0,,,,0,2008,WD,Normal,271000,3257,59,3.0,-0.4999999999999997,-0.8660254037844388
818,80,RL,80.0,8816,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,GasA,Gd,Y,SBrkr,1052,0,0,3,1,TA,6,Typ,0,,Attchd,Unf,440,TA,TA,Y,0,0,,MnPrv,,0,2010,WD,Normal,155000,2062,0,2.0,1.2246467991473532e-16,-1.0
819,120,RL,44.0,6371,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,GasA,Ex,Y,SBrkr,1358,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,484,TA,TA,Y,192,0,,,,0,2010,New,Partial,224000,2716,35,3.0,1.2246467991473532e-16,-1.0
820,60,RL,72.0,7226,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,GasA,Ex,Y,SBrkr,798,842,0,3,1,Gd,6,Typ,0,,Attchd,RFn,595,TA,TA,Y,0,0,,,,0,2008,WD,Normal,183000,2438,45,2.5,1.2246467991473532e-16,-1.0
821,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,GasA,TA,N,SBrkr,936,0,0,2,1,TA,4,Min2,0,,Detchd,Unf,576,TA,TA,Y,0,0,,,,0,2009,WD,Normal,93000,1872,144,1.0,0.8660254037844386,0.5000000000000001
822,60,RL,,12394,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,GasA,Ex,Y,SBrkr,847,886,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,433,TA,TA,Y,100,0,,,,0,2007,WD,Family,225000,2580,48,2.5,-0.8660254037844386,0.5000000000000001
823,50,RL,60.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,GasA,TA,Y,SBrkr,944,545,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,240,TA,TA,Y,335,0,,GdWo,,0,2009,WD,Normal,139500,2267,0,2.0,-0.4999999999999997,-0.8660254037844388
824,20,FV,81.0,11216,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,GasA,Ex,Y,SBrkr,1489,0,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,776,TA,TA,Y,0,0,,,,0,2006,New,Partial,232600,2978,140,2.0,1.2246467991473532e-16,-1.0
826,45,RM,50.0,6130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,GasA,Gd,Y,SBrkr,784,0,0,2,1,Gd,5,Typ,0,,,,0,,,Y,0,0,,,,0,2008,WD,Normal,109500,1568,116,2.0,0.5,-0.8660254037844387
827,20,RL,65.0,8529,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,GasA,Ex,Y,SBrkr,1434,0,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,527,TA,TA,Y,290,0,,,,0,2009,WD,Normal,189000,2888,39,2.0,0.8660254037844387,-0.4999999999999998
828,60,RL,,28698,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,GasA,TA,Y,SBrkr,1160,966,0,3,1,TA,7,Min2,0,,Attchd,Fin,538,TA,TA,Y,486,0,,,,0,2009,WD,Abnorml,185000,3139,225,3.0,1.2246467991473532e-16,-1.0
829,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,GasA,Ex,Y,SBrkr,520,623,80,2,1,Gd,4,Typ,0,,Detchd,RFn,480,TA,TA,Y,0,0,,,,0,2006,WD,Normal,147400,1823,166,2.5,-0.4999999999999997,-0.8660254037844388
830,20,RL,80.0,11900,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,GasA,TA,Y,FuseA,1392,0,0,3,1,TA,6,Typ,2,Gd,Attchd,RFn,458,TA,TA,Y,0,0,,,,0,2008,WD,Normal,166000,2784,192,2.5,1.2246467991473532e-16,-1.0
831,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,GasA,Ex,Y,SBrkr,520,600,80,2,1,Gd,4,Typ,0,,Detchd,RFn,480,TA,TA,Y,0,0,,,,0,2006,WD,Normal,151000,1800,166,2.5,1.2246467991473532e-16,-1.0
832,60,RL,44.0,9548,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,GasA,Ex,Y,SBrkr,941,888,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,613,TA,TA,Y,192,0,,,,0,2010,WD,Normal,237000,2770,39,3.5,0.5,0.8660254037844387
833,20,RL,100.0,10004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,GasA,TA,Y,SBrkr,1516,0,0,3,1,TA,6,Typ,0,,Attchd,RFn,472,TA,TA,Y,0,0,,,,0,2009,WD,Normal,167000,3032,152,1.5,0.8660254037844386,0.5000000000000001
