Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,Remodeled,Age,Isnew
677,70,RM,60.0,9600,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,2Story,4,2,Gable,CompShg,AsbShng,Stucco,0.0,1,2,BrkTil,1.0,1.0,0.0,0.0,0,1.0,0,1095,1095,GasW,1,0,SBrkr,679,0,1774,1,0,2,0,4,2,1,8,5,0,2Types,0.0,779,1.0,1.0,0,0,0,90,0,0,0,0,5,WD,Normal,87000,1,56,0
678,30,RL,52.0,9022,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,768,768,GasA,4,1,SBrkr,0,0,792,0,0,1,0,2,1,2,5,1,0,Detchd,0.0,240,1.0,1.0,0,316,0,120,0,0,0,0,5,WD,Normal,109500,1,3,0
679,20,RL,80.0,11844,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,464.0,2,2,PConc,3.0,2.0,1.0,0.0,0,1.0,0,2046,2046,GasA,4,1,SBrkr,0,0,2046,0,0,2,1,3,1,2,7,1,1,Attchd,2.0,834,2.0,2.0,2,322,82,0,0,0,0,0,7,New,Partial,372500,0,1,0
680,20,RL,,9945,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,57.0,1,2,CBlock,1.0,2.0,0.0,2.0,827,1.0,0,161,988,GasA,2,1,SBrkr,0,0,988,1,0,1,0,3,1,1,5,1,0,Detchd,0.0,572,2.0,2.0,2,0,0,0,0,0,0,0,10,WD,Normal,128500,0,46,0
681,120,RL,50.0,8012,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,0.0,1,2,CBlock,2.0,2.0,0.0,3.0,543,3.0,119,261,923,GasA,2,1,SBrkr,0,0,923,0,0,2,0,2,1,1,5,1,1,Attchd,1.0,264,2.0,2.0,2,80,0,0,0,0,0,0,5,WD,Normal,143000,0,30,0
682,50,RH,55.0,4500,Pave,1,Bnk,AllPub,Inside,2,3,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,VinylSd,Stucco,0.0,1,2,BrkTil,1.0,2.0,0.0,2.0,182,1.0,0,611,793,GasA,4,1,SBrkr,672,0,1520,0,0,1,0,3,1,1,6,1,0,Detchd,0.0,281,2.0,2.0,2,0,0,56,0,0,0,0,7,WD,Abnorml,159434,1,9,0
683,120,RL,,2887,Pave,3,HLS,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,PConc,2.0,2.0,1.0,5.0,1003,1.0,0,288,1291,GasA,4,1,SBrkr,0,0,1291,1,0,1,0,2,1,2,6,1,1,Attchd,0.0,431,2.0,2.0,2,307,0,0,0,0,0,0,11,WD,Normal,173000,1,11,0
684,20,RL,90.0,11248,Pave,2,Lvl,AllPub,Corner,2,0,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,215.0,2,2,PConc,2.0,2.0,2.0,5.0,1059,1.0,0,567,1626,GasA,4,1,SBrkr,0,0,1668,1,0,2,0,3,1,2,7,1,1,Attchd,2.0,702,2.0,2.0,2,257,45,0,0,0,0,0,7,WD,Normal,285000,0,5,0
685,60,RL,58.0,16770,Pave,1,Lvl,AllPub,CulDSac,2,1,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,30.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1195,1195,GasA,3,1,SBrkr,644,0,1839,0,0,2,1,4,1,1,7,1,0,Attchd,2.0,486,2.0,2.0,2,0,81,0,0,0,0,0,6,WD,Normal,221000,0,12,0
686,160,RL,,5062,Pave,2,Lvl,AllPub,CulDSac,2,3,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,CBlock,2.0,2.0,1.0,5.0,828,0.0,182,180,1190,GasA,3,1,SBrkr,900,0,2090,1,0,2,0,3,1,2,6,6,1,Attchd,2.0,577,2.0,2.0,2,219,0,0,0,0,0,0,9,WD,Normal,207500,0,23,0
687,60,FV,84.0,10207,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,874,874,GasA,4,1,SBrkr,887,0,1761,0,0,3,0,3,1,2,7,1,0,Attchd,2.0,578,2.0,2.0,2,144,105,0,0,0,0,0,8,New,Partial,227875,0,0,1
688,160,FV,,5105,Pave,1,Lvl,AllPub,FR2,2,1,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,PConc,2.0,2.0,0.0,5.0,239,1.0,0,312,551,GasA,4,1,SBrkr,551,0,1102,0,0,2,1,2,1,2,4,1,0,Detchd,0.0,480,2.0,2.0,2,0,60,0,0,0,0,0,3,WD,Normal,148800,0,3,0
689,20,RL,60.0,8089,Pave,3,HLS,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,8,6,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,PConc,2.0,2.0,2.0,5.0,945,1.0,0,474,1419,GasA,4,1,SBrkr,0,0,1419,1,0,2,0,2,1,2,7,1,1,Attchd,1.0,567,2.0,2.0,2,140,0,0,0,0,0,0,10,New,Partial,392000,0,0,1
690,120,RL,61.0,7577,Pave,2,Lvl,AllPub,Corner,2,2,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,256.0,2,2,PConc,2.0,2.0,2.0,4.0,20,1.0,0,1342,1362,GasA,4,1,SBrkr,0,0,1362,0,0,2,0,2,1,2,6,1,1,Attchd,1.0,460,2.0,2.0,2,192,28,0,0,0,0,0,6,WD,Normal,194700,1,1,0
691,120,RM,,4426,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,147.0,2,2,PConc,2.0,2.0,3.0,5.0,697,1.0,0,151,848,GasA,4,1,SBrkr,0,0,848,1,0,1,0,1,1,2,3,1,1,Attchd,1.0,420,2.0,2.0,2,149,0,0,0,0,0,0,5,WD,Normal,141000,0,4,0
692,60,RL,104.0,21535,Pave,2,Lvl,AllPub,Corner,2,1,Norm,Norm,1Fam,2Story,10,6,Gable,WdShngl,HdBoard,HdBoard,1170.0,3,2,PConc,3.0,2.0,3.0,5.0,1455,1.0,0,989,2444,GasA,4,1,SBrkr,1872,0,4316,0,1,3,1,4,1,3,10,1,2,Attchd,2.0,832,2.0,2.0,2,382,50,0,0,0,0,0,1,WD,Normal,755000,1,12,0
693,60,RL,42.0,26178,Pave,2,Lvl,AllPub,Inside,1,3,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,MetalSd,MetalSd,293.0,2,2,PConc,2.0,2.0,3.0,5.0,965,1.0,0,245,1210,GasA,4,1,SBrkr,1281,0,2519,1,0,2,1,4,1,2,9,1,2,Attchd,1.0,628,2.0,2.0,2,320,27,0,0,0,0,0,4,WD,Normal,335000,1,16,0
694,30,RL,60.0,5400,Pave,3,Lvl,AllPub,Corner,0,1,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,1073,1073,GasA,4,1,SBrkr,0,0,1073,0,0,1,0,2,1,1,4,1,0,Detchd,0.0,326,2.0,2.0,2,0,0,112,0,0,0,0,12,WD,Abnorml,108480,1,38,0
695,50,RM,51.0,6120,Pave,3,Lvl,AllPub,Corner,2,1,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,1,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,927,927,GasA,2,1,SBrkr,472,0,1539,0,0,1,1,3,1,1,5,1,0,Detchd,0.0,576,2.0,2.0,2,112,0,0,0,0,0,0,4,WD,Normal,141500,1,59,0
696,20,RL,54.0,13811,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,72.0,1,2,CBlock,2.0,3.0,0.0,5.0,980,0.0,40,92,1112,GasA,3,1,SBrkr,0,0,1137,1,0,2,0,2,1,2,5,1,1,Attchd,0.0,551,2.0,2.0,2,125,0,0,0,0,0,0,7,WD,Normal,176000,0,19,0
697,30,RM,50.0,6000,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Shng,0.0,1,2,CBlock,1.0,2.0,0.0,1.0,616,1.0,0,0,616,GasA,3,1,SBrkr,0,0,616,0,0,1,0,2,1,1,4,1,0,Detchd,0.0,205,2.0,2.0,2,0,0,129,0,0,0,0,6,WD,Normal,89000,1,56,0
698,20,RL,57.0,6420,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,PConc,3.0,3.0,1.0,1.0,210,4.0,551,219,980,GasA,1,1,FuseA,0,0,1148,0,1,1,0,2,1,1,6,1,0,Detchd,0.0,308,2.0,2.0,2,0,0,0,0,0,0,0,9,WD,Normal,123500,0,54,0
699,20,RL,65.0,8450,Pave,3,Lvl,AllPub,Inside,2,2,RRAe,Norm,1Fam,1Story,5,8,Gable,CompShg,MetalSd,MetalSd,0.0,1,3,CBlock,1.0,2.0,0.0,5.0,553,3.0,117,224,894,GasA,4,1,SBrkr,0,0,894,1,0,1,0,3,1,1,5,1,1,Detchd,0.0,336,2.0,2.0,2,416,144,0,0,0,0,0,4,WD,Normal,138500,1,1,0
700,120,FV,59.0,4282,Pave,1,Lvl,AllPub,Inside,2,1,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,PConc,2.0,2.0,1.0,5.0,16,1.0,0,1375,1391,GasA,4,1,SBrkr,0,0,1391,0,0,2,0,2,1,2,5,1,0,Attchd,1.0,530,2.0,2.0,2,156,158,0,0,0,0,0,7,WD,Normal,196000,0,4,0
701,20,RL,85.0,14331,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,630.0,2,2,PConc,3.0,2.0,3.0,5.0,1274,1.0,0,526,1800,GasA,4,1,SBrkr,0,0,1800,1,0,2,0,3,1,2,7,1,1,Attchd,2.0,765,2.0,2.0,2,270,78,0,0,0,0,0,5,WD,Normal,312500,0,4,0
702,20,RL,80.0,9600,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,168.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,1164,1164,GasA,2,1,SBrkr,0,0,1164,0,0,1,1,3,1,1,6,1,0,Attchd,0.0,528,2.0,2.0,2,0,0,0,0,0,0,0,7,COD,Normal,140000,0,37,0
703,60,RL,82.0,12438,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,466.0,3,2,PConc,3.0,3.0,0.0,0.0,0,1.0,0,1234,1234,GasA,4,1,SBrkr,1312,0,2576,0,0,2,1,4,1,3,10,1,1,BuiltIn,2.0,666,2.0,2.0,2,324,100,0,0,0,0,0,7,New,Partial,361919,0,0,1
704,190,RM,76.0,7630,Pave,3,Lvl,AllPub,Inside,2,1,Feedr,Norm,2fmCon,2Story,5,9,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,3,BrkTil,2.0,2.0,0.0,0.0,0,1.0,0,360,360,GasA,3,1,SBrkr,780,0,1812,0,0,2,0,4,2,2,8,1,1,Detchd,0.0,672,2.0,2.0,0,344,0,40,0,0,0,0,5,WD,Normal,140000,1,14,0
705,20,RL,70.0,8400,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,109.0,2,2,PConc,2.0,2.0,2.0,5.0,712,1.0,0,761,1473,GasA,4,1,SBrkr,0,0,1484,1,0,2,0,3,1,2,7,1,0,Attchd,1.0,606,2.0,2.0,2,0,35,0,144,0,0,0,5,WD,Normal,213000,1,5,0
706,190,RM,70.0,5600,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,2fmCon,2Story,4,5,Hip,CompShg,VinylSd,Wd Shng,0.0,0,1,Slab,,,,,0,,0,0,0,GasA,1,0,SBrkr,720,0,1092,0,0,2,0,3,2,0,7,4,0,,,0,,,0,0,0,0,0,0,0,3500,7,WD,Normal,55000,1,60,0
707,20,RL,,115149,Pave,1,Low,AllPub,CulDSac,0,3,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,351.0,1,2,CBlock,2.0,2.0,3.0,5.0,1219,1.0,0,424,1643,GasA,2,1,SBrkr,0,0,1824,1,0,2,0,2,1,2,5,1,2,Attchd,0.0,739,2.0,2.0,2,380,48,0,0,0,0,0,6,WD,Normal,302000,1,5,0
708,120,RL,48.0,6240,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,176.0,2,2,PConc,2.0,2.0,0.0,5.0,863,1.0,0,461,1324,GasA,4,1,SBrkr,0,0,1324,1,0,2,0,2,1,2,6,1,1,Attchd,2.0,550,2.0,2.0,2,192,38,0,0,0,0,0,12,WD,Normal,254000,0,3,0
709,60,RL,65.0,9018,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,2.0,0.0,0,1.0,0,728,728,GasA,4,1,SBrkr,728,0,1456,0,0,2,1,3,1,2,8,1,1,Attchd,2.0,400,2.0,2.0,2,100,24,0,0,0,0,0,7,New,Partial,179540,0,0,1
710,20,RL,,7162,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,41.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,876,876,GasA,2,1,SBrkr,0,0,904,0,0,1,0,3,1,1,6,1,0,Attchd,0.0,408,2.0,2.0,2,0,0,0,0,0,0,0,12,WD,Abnorml,109900,0,42,0
711,30,RL,56.0,4130,Pave,2,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,3,6,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,270,270,GasA,3,1,SBrkr,0,0,729,0,0,1,0,2,1,1,5,2,0,,,0,,,0,0,0,0,0,0,0,0,7,WD,Normal,52000,1,5,0
712,50,C (all),66.0,8712,Pave,3,HLS,AllPub,Inside,1,2,Norm,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,Stone,1.0,2.0,1.0,0.0,0,1.0,0,859,859,GasA,3,1,SBrkr,319,0,1178,0,0,1,0,2,1,1,7,1,0,Detchd,1.0,384,2.0,2.0,0,68,0,98,0,0,0,0,1,WD,Abnorml,102776,1,60,0
713,120,RL,40.0,4671,Pave,2,HLS,AllPub,Inside,2,3,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,PConc,2.0,2.0,1.0,5.0,767,1.0,0,461,1228,GasA,3,1,SBrkr,0,0,1228,1,0,2,0,2,1,2,5,1,1,Attchd,2.0,472,2.0,2.0,2,168,120,0,0,0,0,0,10,WD,Normal,189000,1,19,0
714,190,RL,60.0,9873,Pave,3,Lvl,AllPub,Inside,2,1,RRAn,Norm,2fmCon,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,160.0,1,2,CBlock,1.0,2.0,2.0,4.0,789,1.0,0,171,960,GasW,2,0,SBrkr,0,0,960,1,0,1,0,3,1,1,6,1,0,Detchd,0.0,576,2.0,2.0,2,0,288,0,0,0,0,0,5,WD,Normal,129000,0,36,0
715,60,RL,,13517,Pave,2,Lvl,AllPub,CulDSac,2,2,RRAe,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,Plywood,289.0,2,2,CBlock,1.0,2.0,0.0,5.0,533,1.0,0,192,725,GasA,4,1,SBrkr,754,0,1479,0,0,2,1,3,1,2,6,1,0,Attchd,1.0,475,2.0,2.0,2,0,44,0,0,0,0,0,3,WD,Normal,130500,1,5,0
716,20,RL,78.0,10140,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,174.0,1,2,CBlock,2.0,2.0,0.0,0.0,0,1.0,0,1064,1064,GasA,2,1,SBrkr,0,0,1350,0,0,2,0,3,1,1,7,1,1,Attchd,1.0,478,2.0,2.0,2,0,0,0,0,0,0,0,8,WD,Normal,165000,0,35,0
717,70,RM,60.0,10800,Pave,3,Bnk,AllPub,Inside,2,1,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,VinylSd,0.0,1,3,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,718,718,GasA,4,1,SBrkr,978,0,2554,0,0,1,1,3,1,1,8,1,0,Detchd,0.0,704,2.0,2.0,1,0,48,143,0,0,0,0,7,WD,Normal,159500,1,9,0
718,20,RL,80.0,10000,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,0.0,1,2,CBlock,2.0,2.0,0.0,3.0,1084,1.0,0,92,1176,GasA,3,1,SBrkr,0,0,1178,0,1,1,1,3,1,2,5,1,1,Attchd,0.0,439,2.0,2.0,2,224,0,0,0,0,0,0,11,WD,Normal,157000,1,8,0
719,60,RL,96.0,10542,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Wd Sdng,ImStucc,651.0,2,2,PConc,2.0,2.0,3.0,5.0,1173,1.0,0,138,1311,GasA,4,1,SBrkr,1093,0,2418,1,0,2,1,3,1,2,9,1,1,Attchd,1.0,983,2.0,2.0,2,250,154,216,0,0,0,0,8,WD,Normal,341000,1,14,0
720,20,RL,69.0,9920,Pave,2,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,0.0,1,2,CBlock,2.0,2.0,3.0,4.0,523,1.0,0,448,971,GasA,2,1,SBrkr,0,0,971,0,0,1,1,3,1,1,5,1,1,Attchd,0.0,300,2.0,2.0,2,0,0,0,0,0,0,0,5,WD,Normal,128500,0,37,0
721,120,RL,,6563,Pave,2,Low,AllPub,CulDSac,1,3,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,PConc,2.0,2.0,3.0,5.0,1148,1.0,0,594,1742,GasA,2,1,SBrkr,0,0,1742,1,0,2,0,2,1,2,5,1,1,Attchd,1.0,564,2.0,2.0,2,114,28,234,0,0,0,0,12,WD,Normal,275000,0,21,0
722,120,RM,,4426,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,169.0,2,2,PConc,2.0,2.0,2.0,5.0,662,1.0,0,186,848,GasA,4,1,SBrkr,0,0,848,1,0,1,0,1,1,2,3,1,0,Attchd,1.0,420,2.0,2.0,2,160,0,0,0,0,0,0,5,WD,Normal,143000,0,6,0
723,20,RL,70.0,8120,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,0.0,1,3,CBlock,1.0,2.0,0.0,4.0,191,1.0,0,673,864,GasA,4,1,SBrkr,0,0,864,0,0,1,0,3,1,1,5,1,0,Detchd,0.0,463,2.0,2.0,2,0,0,0,0,0,0,0,7,WD,Normal,124500,0,39,0
724,50,RL,60.0,8172,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,941,941,GasA,4,1,SBrkr,473,0,1470,0,0,2,0,4,1,1,7,1,0,Detchd,0.0,548,2.0,2.0,2,0,0,0,0,156,0,0,5,WD,Normal,135000,1,36,0
725,20,RL,86.0,13286,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,340.0,3,2,PConc,3.0,2.0,0.0,5.0,1234,1.0,0,464,1698,GasA,4,1,SBrkr,0,0,1698,1,0,2,0,3,1,3,8,1,1,Attchd,2.0,768,2.0,2.0,2,327,64,0,0,0,0,0,2,WD,Normal,320000,1,1,0
726,20,RL,60.0,6960,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,Plywood,0.0,1,2,CBlock,1.0,2.0,0.0,4.0,375,3.0,239,250,864,GasA,2,1,SBrkr,0,0,864,0,0,1,0,3,1,2,5,1,0,Detchd,0.0,660,2.0,2.0,2,96,0,0,0,0,0,500,11,WD,Normal,120500,0,39,0
727,20,RL,,21695,Pave,2,Lvl,AllPub,Corner,2,0,Norm,Norm,1Fam,1Story,6,9,Hip,CompShg,Wd Sdng,Plywood,260.0,2,3,CBlock,2.0,2.0,0.0,5.0,808,1.0,0,72,880,GasA,4,1,SBrkr,0,0,1680,1,0,2,0,3,1,2,5,1,1,Attchd,2.0,540,2.0,2.0,2,292,44,0,182,0,0,0,12,WD,Normal,222000,1,2,0
728,20,RL,64.0,7314,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,82.0,2,2,PConc,2.0,2.0,2.0,5.0,724,1.0,0,508,1232,GasA,4,1,SBrkr,0,0,1232,1,0,2,0,2,1,2,6,1,0,Attchd,1.0,632,2.0,2.0,2,132,0,0,0,0,0,0,2,WD,Normal,194500,0,2,0
729,90,RL,85.0,11475,Pave,3,Lvl,AllPub,Corner,2,2,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,95.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,1584,1584,GasA,2,1,SBrkr,0,0,1776,1,0,2,0,4,2,1,9,1,0,Detchd,0.0,888,2.0,2.0,2,0,25,0,0,0,0,0,7,COD,Abnorml,110000,0,51,0
730,30,RM,52.0,6240,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,152,1.0,0,628,780,GasA,2,1,FuseA,0,360,1208,0,0,1,0,2,1,1,5,1,0,Detchd,0.0,539,2.0,2.0,2,0,23,112,0,0,0,0,1,WD,Normal,103000,1,59,0
731,120,RL,39.0,5389,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,0.0,2,2,PConc,2.0,2.0,0.0,5.0,1180,1.0,0,415,1595,GasA,4,1,SBrkr,0,0,1616,1,0,2,0,2,1,2,5,1,1,Attchd,1.0,608,2.0,2.0,2,237,152,0,0,0,0,0,3,WD,Normal,236500,1,14,0
732,80,RL,73.0,9590,Pave,2,Lvl,AllPub,Corner,2,3,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,442.0,2,2,PConc,3.0,2.0,2.0,5.0,786,1.0,0,82,868,GasA,4,1,SBrkr,0,0,1146,1,0,2,0,3,1,2,6,1,1,Attchd,2.0,438,2.0,2.0,2,160,22,0,0,0,0,0,5,WD,Normal,187500,0,4,0
733,60,RL,75.0,11404,Pave,2,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,202.0,2,2,PConc,2.0,2.0,2.0,4.0,252,1.0,0,901,1153,GasA,4,1,SBrkr,878,0,2031,0,0,2,1,3,1,2,8,1,1,Attchd,2.0,541,2.0,2.0,2,192,84,0,0,0,0,0,7,WD,Normal,222500,1,9,0
734,20,RL,80.0,10000,Pave,3,Lvl,AllPub,Corner,2,2,Feedr,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,594,1.0,0,270,864,GasA,4,1,SBrkr,0,0,1144,1,0,1,0,3,1,1,6,1,1,Attchd,1.0,264,2.0,2.0,2,165,0,0,0,0,0,400,3,WD,Normal,131400,1,26,0
735,20,RL,,8978,Pave,2,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,948,948,GasA,2,1,SBrkr,0,0,948,0,0,1,0,3,1,1,6,1,0,Attchd,0.0,300,2.0,2.0,2,147,0,0,0,0,0,0,5,WD,Family,108000,0,39,0
736,75,RM,60.0,10800,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,2.5Unf,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,BrkTil,2.0,2.0,1.0,2.0,390,1.0,0,490,880,GasW,1,0,SBrkr,888,0,1768,0,0,1,1,2,1,1,6,1,2,Detchd,0.0,320,2.0,2.0,0,0,341,0,0,0,0,0,10,WD,Normal,163000,1,36,0
737,90,RL,60.0,8544,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stone,0.0,1,2,CBlock,,,,,0,,0,0,0,GasA,3,0,FuseF,0,0,1040,0,0,2,0,2,2,1,6,1,0,Detchd,0.0,400,2.0,2.0,2,0,0,0,0,0,0,0,7,WD,Normal,93500,0,56,0
738,60,RL,72.0,10463,Pave,2,HLS,AllPub,CulDSac,2,3,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,893,893,GasA,4,1,SBrkr,900,0,1801,0,0,2,1,3,1,2,8,1,1,Attchd,2.0,800,2.0,2.0,2,0,116,0,0,0,0,0,6,WD,Normal,239900,0,1,0
