,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath,SnMoSold,CsMoSold,Remodeled,Age,Isnew
713,190,RL,60.0,9873,Pave,3,Lvl,AllPub,Inside,2,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,2.0,160.0,1,2,CBlock,1.0,2.0,2.0,4.0,789,1.0,0,171,GasW,2,0,SBrkr,960,0,0,3,1,1,6,1,0,Detchd,0.0,576,2.0,2.0,2,0,0,0,WD,Normal,129000,1920,288,2.0,0.5,-0.8660254037844387,0,36,0
714,60,RL,,13517,Pave,2,Lvl,AllPub,CulDSac,2,Sawyer,RRAe,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,Plywood,2.0,289.0,2,2,CBlock,1.0,2.0,0.0,5.0,533,1.0,0,192,GasA,4,1,SBrkr,725,754,0,3,1,2,6,1,0,Attchd,1.0,475,2.0,2.0,2,0,0,0,WD,Normal,130500,2204,44,2.5,1.0,6.123233995736766e-17,1,5,0
715,20,RL,78.0,10140,Pave,3,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,2.0,174.0,1,2,CBlock,2.0,2.0,0.0,0.0,0,1.0,0,1064,GasA,2,1,SBrkr,1350,0,0,3,1,1,7,1,1,Attchd,1.0,478,2.0,2.0,2,0,0,0,WD,Normal,165000,2414,0,2.0,-0.8660254037844384,-0.5000000000000004,0,35,0
716,70,RM,60.0,10800,Pave,3,Bnk,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,VinylSd,0.0,0.0,1,3,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,718,GasA,4,1,SBrkr,1576,978,0,3,1,1,8,1,0,Detchd,0.0,704,2.0,2.0,1,0,0,0,WD,Normal,159500,3272,191,1.5,-0.4999999999999997,-0.8660254037844388,1,9,0
717,20,RL,80.0,10000,Pave,3,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,1,2,CBlock,2.0,2.0,0.0,3.0,1084,1.0,0,92,GasA,3,1,SBrkr,1178,0,0,3,1,2,5,1,1,Attchd,0.0,439,2.0,2.0,2,224,0,0,WD,Normal,157000,2354,0,2.0,-0.5000000000000004,0.8660254037844384,1,8,0
718,60,RL,96.0,10542,Pave,3,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Wd Sdng,ImStucc,2.0,651.0,2,2,PConc,2.0,2.0,3.0,5.0,1173,1.0,0,138,GasA,4,1,SBrkr,1325,1093,0,3,1,2,9,1,1,Attchd,1.0,983,2.0,2.0,2,250,0,0,WD,Normal,341000,3729,370,3.5,-0.8660254037844384,-0.5000000000000004,1,14,0
719,20,RL,69.0,9920,Pave,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,0.0,0.0,1,2,CBlock,2.0,2.0,3.0,4.0,523,1.0,0,448,GasA,2,1,SBrkr,971,0,0,3,1,1,5,1,1,Attchd,0.0,300,2.0,2.0,2,0,0,0,WD,Normal,128500,1942,0,1.5,0.5,-0.8660254037844387,0,37,0
720,120,RL,,6563,Pave,2,Low,AllPub,CulDSac,1,StoneBr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,2,2,PConc,2.0,2.0,3.0,5.0,1148,1.0,0,594,GasA,2,1,SBrkr,1742,0,0,2,1,2,5,1,1,Attchd,1.0,564,2.0,2.0,2,114,0,0,WD,Normal,275000,3484,262,3.0,-2.4492935982947064e-16,1.0,0,21,0
721,120,RM,,4426,Pave,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,2.0,169.0,2,2,PConc,2.0,2.0,2.0,5.0,662,1.0,0,186,GasA,4,1,SBrkr,848,0,0,1,1,2,3,1,0,Attchd,1.0,420,2.0,2.0,2,160,0,0,WD,Normal,143000,1696,0,2.0,0.5,-0.8660254037844387,0,6,0
722,20,RL,70.0,8120,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,3,CBlock,1.0,2.0,0.0,4.0,191,1.0,0,673,GasA,4,1,SBrkr,864,0,0,3,1,1,5,1,0,Detchd,0.0,463,2.0,2.0,2,0,0,0,WD,Normal,124500,1728,0,1.0,-0.4999999999999997,-0.8660254037844388,0,39,0
723,50,RL,60.0,8172,Pave,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,941,GasA,4,1,SBrkr,997,473,0,4,1,1,7,1,0,Detchd,0.0,548,2.0,2.0,2,0,0,0,WD,Normal,135000,2411,156,2.0,0.5,-0.8660254037844387,1,36,0
724,20,RL,86.0,13286,Pave,2,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,3.0,340.0,3,2,PConc,3.0,2.0,0.0,5.0,1234,1.0,0,464,GasA,4,1,SBrkr,1698,0,0,3,1,3,8,1,1,Attchd,2.0,768,2.0,2.0,2,327,0,0,WD,Normal,320000,3396,64,3.0,0.8660254037844386,0.5000000000000001,1,1,0
725,20,RL,60.0,6960,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,Plywood,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,4.0,375,3.0,239,250,GasA,2,1,SBrkr,864,0,0,3,1,2,5,1,0,Detchd,0.0,660,2.0,2.0,2,96,0,500,WD,Normal,120500,1728,0,1.0,-0.5000000000000004,0.8660254037844384,0,39,0
726,20,RL,,21695,Pave,2,Lvl,AllPub,Corner,2,Crawfor,Norm,Norm,1Fam,1Story,6,9,Hip,CompShg,Wd Sdng,Plywood,2.0,260.0,2,3,CBlock,2.0,2.0,0.0,5.0,808,1.0,0,72,GasA,4,1,SBrkr,1680,0,0,3,1,2,5,1,1,Attchd,2.0,540,2.0,2.0,2,292,0,0,WD,Normal,222000,2560,226,3.0,-2.4492935982947064e-16,1.0,1,2,0
727,20,RL,64.0,7314,Pave,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,3.0,82.0,2,2,PConc,2.0,2.0,2.0,5.0,724,1.0,0,508,GasA,4,1,SBrkr,1232,0,0,2,1,2,6,1,0,Attchd,1.0,632,2.0,2.0,2,132,0,0,WD,Normal,194500,2464,0,3.0,0.8660254037844386,0.5000000000000001,0,2,0
728,90,RL,85.0,11475,Pave,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,2.0,95.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,1584,GasA,2,1,SBrkr,1776,0,0,4,2,1,9,1,0,Detchd,0.0,888,2.0,2.0,2,0,0,0,COD,Abnorml,110000,3360,25,3.0,-0.4999999999999997,-0.8660254037844388,0,51,0
729,30,RM,52.0,6240,Pave,3,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,152,1.0,0,628,GasA,2,1,FuseA,848,0,360,2,1,1,5,1,0,Detchd,0.0,539,2.0,2.0,2,0,0,0,WD,Normal,103000,1988,135,1.0,0.5,0.8660254037844387,1,59,0
730,120,RL,39.0,5389,Pave,2,Lvl,AllPub,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,1180,1.0,0,415,GasA,4,1,SBrkr,1616,0,0,2,1,2,5,1,1,Attchd,1.0,608,2.0,2.0,2,237,0,0,WD,Normal,236500,3211,152,3.0,1.0,6.123233995736766e-17,1,14,0
731,80,RL,73.0,9590,Pave,2,Lvl,AllPub,Corner,2,Timber,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,2.0,442.0,2,2,PConc,3.0,2.0,2.0,5.0,786,1.0,0,82,GasA,4,1,SBrkr,1146,0,0,3,1,2,6,1,1,Attchd,2.0,438,2.0,2.0,2,160,0,0,WD,Normal,187500,2014,22,3.0,0.5,-0.8660254037844387,0,4,0
732,60,RL,75.0,11404,Pave,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,2.0,202.0,2,2,PConc,2.0,2.0,2.0,4.0,252,1.0,0,901,GasA,4,1,SBrkr,1153,878,0,3,1,2,8,1,1,Attchd,2.0,541,2.0,2.0,2,192,0,0,WD,Normal,222500,3184,84,2.5,-0.4999999999999997,-0.8660254037844388,1,9,0
733,20,RL,80.0,10000,Pave,3,Lvl,AllPub,Corner,2,Sawyer,Feedr,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,594,1.0,0,270,GasA,4,1,SBrkr,1144,0,0,3,1,1,6,1,1,Attchd,1.0,264,2.0,2.0,2,165,0,400,WD,Normal,131400,2008,0,2.0,1.0,6.123233995736766e-17,1,26,0
734,20,RL,,8978,Pave,2,Lvl,AllPub,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,0.0,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,948,GasA,2,1,SBrkr,948,0,0,3,1,1,6,1,0,Attchd,0.0,300,2.0,2.0,2,147,0,0,WD,Family,108000,1896,0,1.0,0.5,-0.8660254037844387,0,39,0
735,75,RM,60.0,10800,Pave,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,BrkTil,2.0,2.0,1.0,2.0,390,1.0,0,490,GasW,1,0,SBrkr,880,888,0,2,1,1,6,1,2,Detchd,0.0,320,2.0,2.0,0,0,0,0,WD,Normal,163000,2648,341,1.5,-0.8660254037844386,0.5000000000000001,1,36,0
736,90,RL,60.0,8544,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stone,0.0,0.0,1,2,CBlock,,,,,0,,0,0,GasA,3,0,FuseF,1040,0,0,2,2,1,6,1,0,Detchd,0.0,400,2.0,2.0,2,0,0,0,WD,Normal,93500,1040,0,2.0,-0.4999999999999997,-0.8660254037844388,0,56,0
737,60,RL,72.0,10463,Pave,2,HLS,AllPub,CulDSac,2,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,893,GasA,4,1,SBrkr,901,900,0,3,1,2,8,1,1,Attchd,2.0,800,2.0,2.0,2,0,0,0,WD,Normal,239900,2694,116,2.5,1.2246467991473532e-16,-1.0,0,1,0
738,90,RL,60.0,10800,Pave,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,0.0,0.0,1,2,CBlock,2.0,3.0,3.0,5.0,1200,1.0,0,0,GasA,2,1,SBrkr,1200,0,0,3,1,1,5,1,0,,,0,,,2,120,0,0,WD,Alloca,179000,2400,0,6.0,1.0,6.123233995736766e-17,1,21,0
739,60,RL,65.0,9313,Pave,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,864,GasA,4,1,SBrkr,864,864,0,3,1,2,7,1,0,Attchd,1.0,572,2.0,2.0,2,187,0,0,WD,Normal,190000,2592,56,2.5,0.8660254037844387,-0.4999999999999998,0,5,0
740,70,RM,60.0,9600,Pave,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,Wd Sdng,Wd Shng,0.0,0.0,1,3,BrkTil,0.0,1.0,0.0,0.0,0,1.0,0,264,GasA,4,1,SBrkr,768,664,0,2,1,1,7,1,0,Detchd,0.0,360,2.0,3.0,2,270,0,0,WD,Abnorml,132000,1696,112,2.0,0.5,-0.8660254037844387,1,5,0
741,20,RL,65.0,6768,Pave,2,Lvl,AllPub,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,6,8,Hip,CompShg,HdBoard,HdBoard,0.0,0.0,1,3,CBlock,1.0,2.0,1.0,5.0,832,1.0,0,80,GasA,3,1,SBrkr,912,0,0,3,1,2,5,1,0,Detchd,0.0,288,2.0,2.0,2,168,0,0,WD,Normal,142000,1824,0,2.5,0.5,-0.8660254037844387,1,12,0
742,20,RL,65.0,8450,Pave,3,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,2.0,108.0,1,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1349,GasA,4,1,SBrkr,1349,0,0,3,1,1,6,1,0,Attchd,0.0,539,2.0,2.0,2,120,0,0,WD,Normal,179000,2698,55,2.0,-2.4492935982947064e-16,1.0,1,6,0
743,80,RL,70.0,12886,Pave,2,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,6,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,1,2,CBlock,2.0,2.0,2.0,4.0,444,1.0,0,76,GasA,4,1,SBrkr,1464,0,0,3,1,1,6,5,1,Attchd,1.0,480,2.0,2.0,2,302,0,0,WD,Normal,175000,1984,100,2.5,-0.8660254037844386,0.5000000000000001,1,10,0
744,120,RL,41.0,5395,Pave,2,HLS,AllPub,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,733,1.0,0,604,GasA,3,1,SBrkr,1337,0,0,2,1,2,5,1,1,Attchd,1.0,462,2.0,2.0,2,96,0,0,WD,Normal,180000,2674,238,3.0,-0.8660254037844386,0.5000000000000001,0,15,0
745,60,RL,,8963,Pave,2,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,8,9,Hip,CompShg,VinylSd,VinylSd,2.0,289.0,3,3,CBlock,1.0,3.0,0.0,5.0,575,4.0,80,487,GasA,4,1,SBrkr,1175,1540,0,4,1,2,11,1,2,BuiltIn,2.0,831,2.0,2.0,2,0,0,0,WD,Normal,299800,3857,204,4.0,-0.4999999999999997,-0.8660254037844388,1,12,0
746,60,RL,,8795,Pave,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,300,1.0,0,652,GasA,4,1,SBrkr,980,1276,0,4,1,2,8,1,1,BuiltIn,2.0,554,2.0,2.0,2,224,0,0,WD,Normal,236000,3208,54,2.5,0.8660254037844387,-0.4999999999999998,0,9,0
747,70,RM,65.0,11700,Pave,2,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,2Story,7,7,Mansard,CompShg,Stucco,Stucco,0.0,0.0,2,2,Stone,1.0,1.0,0.0,0.0,0,1.0,0,1240,GasW,2,0,SBrkr,1320,1320,0,4,1,2,8,1,1,Detchd,0.0,864,2.0,2.0,0,181,0,0,WD,Normal,265979,3880,386,1.5,0.5,-0.8660254037844387,1,6,0
748,20,RL,59.0,10593,Pave,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,2.0,338.0,2,2,PConc,2.0,2.0,0.0,5.0,919,1.0,0,801,GasA,4,1,SBrkr,1720,0,0,3,1,2,7,1,1,Attchd,2.0,527,2.0,2.0,2,240,0,0,WD,Normal,260400,3440,210,3.0,1.0,6.123233995736766e-17,0,14,0
749,50,RL,50.0,8405,Pave,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,Gable,CompShg,WdShing,Wd Shng,0.0,0.0,1,2,Slab,,,,,0,,0,0,Wall,2,0,FuseF,1088,441,0,4,1,1,9,4,0,Detchd,0.0,240,2.0,2.0,0,92,0,0,WD,Normal,98000,1529,185,2.0,0.8660254037844387,-0.4999999999999998,1,59,0
750,50,RM,55.0,8800,Pave,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,BrkTil,1.0,1.0,0.0,0.0,0,1.0,0,576,GasA,3,1,SBrkr,792,348,0,3,1,1,7,5,0,,,0,,,0,0,0,0,WD,Normal,96500,1716,160,1.0,1.2246467991473532e-16,-1.0,1,6,0
751,60,RL,,7750,Pave,3,Lvl,AllPub,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,660,GasA,4,1,SBrkr,660,660,0,3,1,2,6,1,0,Attchd,2.0,400,2.0,2.0,2,0,0,0,WD,Normal,162000,1980,48,2.5,-0.8660254037844384,-0.5000000000000004,0,4,0
752,20,RL,79.0,9236,Pave,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,3,PConc,2.0,2.0,3.0,5.0,1200,1.0,0,279,GasA,4,1,SBrkr,1494,0,0,3,1,2,6,1,0,Attchd,1.0,576,2.0,2.0,2,168,0,0,WD,Normal,217000,2973,27,3.0,-0.4999999999999997,-0.8660254037844388,0,9,0
753,60,RL,80.0,10240,Pave,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,2.0,178.0,2,2,PConc,2.0,2.0,1.0,0.0,0,1.0,0,1030,GasA,3,1,SBrkr,1038,1060,0,3,1,3,8,1,1,Attchd,1.0,878,2.0,2.0,2,192,0,0,WD,Normal,275500,3128,52,2.5,1.0,6.123233995736766e-17,0,1,0
754,20,RL,61.0,7930,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,Plywood,Plywood,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,5.0,439,0.0,472,115,GasA,3,1,SBrkr,1026,0,0,3,1,2,5,1,0,Detchd,1.0,440,2.0,2.0,2,171,0,0,WD,Normal,156000,2052,48,2.0,-0.4999999999999997,-0.8660254037844388,1,4,0
755,160,FV,34.0,3230,Pave,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,2.0,894.0,1,2,PConc,2.0,2.0,0.0,5.0,381,1.0,0,348,GasA,3,1,SBrkr,742,729,0,3,1,1,6,1,0,Detchd,0.0,440,2.0,2.0,2,0,0,0,WD,Normal,172500,2200,24,2.5,1.0,6.123233995736766e-17,0,10,0
756,60,RL,68.0,10769,Pave,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,2.0,5.0,20,1.0,0,846,GasA,4,1,SBrkr,866,902,0,3,1,2,7,1,0,Attchd,1.0,578,2.0,2.0,2,144,0,0,WD,Normal,212000,2634,105,2.5,0.8660254037844387,-0.4999999999999998,0,2,0
757,60,RL,,11616,Pave,2,Lvl,AllPub,CulDSac,2,Sawyer,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,1.0,328.0,1,2,CBlock,1.0,2.0,1.0,2.0,438,1.0,0,234,GasA,2,1,SBrkr,672,714,0,3,1,1,6,1,1,Attchd,2.0,440,2.0,2.0,2,335,0,0,WD,Abnorml,158900,2058,0,2.5,0.8660254037844387,-0.4999999999999998,0,32,0
758,160,FV,24.0,2280,Pave,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,2.0,360.0,1,2,PConc,2.0,2.0,0.0,4.0,549,1.0,0,195,GasA,3,1,SBrkr,757,744,0,3,1,1,6,1,0,Detchd,0.0,440,2.0,2.0,2,0,0,0,WD,Normal,179400,2245,0,2.5,-0.8660254037844384,-0.5000000000000004,0,9,0
759,60,RL,65.0,12257,Pave,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,2.0,513.0,2,2,PConc,2.0,2.0,2.0,1.0,56,4.0,64,1198,GasA,4,1,SBrkr,1328,1203,0,4,1,2,9,1,1,Attchd,1.0,752,2.0,2.0,2,222,0,0,WD,Normal,290000,3849,98,2.5,-0.5000000000000004,0.8660254037844384,0,12,0
760,20,RL,70.0,9100,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,612,1.0,0,252,GasA,4,1,SBrkr,864,0,0,2,1,1,5,1,0,Detchd,0.0,300,4.0,4.0,2,0,0,450,WD,Normal,127500,1728,0,1.0,-0.8660254037844386,0.5000000000000001,0,50,0
761,30,RM,60.0,6911,Pave,3,Lvl,AllPub,FR2,2,BrkSide,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,PConc,1.0,2.0,1.0,1.0,405,1.0,0,740,GasA,2,1,SBrkr,1301,0,0,2,1,0,5,6,0,Detchd,0.0,440,2.0,2.0,2,0,0,0,WD,Normal,100000,2446,0,1.0,-0.8660254037844386,0.5000000000000001,1,59,0
762,60,FV,72.0,8640,Pave,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,2,PConc,2.0,2.0,1.0,5.0,24,1.0,0,732,GasA,4,1,SBrkr,764,783,0,3,1,2,7,1,0,Attchd,0.0,614,2.0,2.0,2,169,0,0,Con,Normal,215200,2303,45,2.5,1.2246467991473532e-16,-1.0,0,1,0
763,60,RL,82.0,9430,Pave,3,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,2.0,673.0,2,2,PConc,2.0,2.0,1.0,5.0,1163,1.0,0,89,GasA,4,1,SBrkr,1268,1097,0,3,1,2,8,1,1,Attchd,1.0,856,2.0,2.0,2,0,0,0,WD,Normal,337000,3617,308,3.5,-0.4999999999999997,-0.8660254037844388,0,10,0
764,120,RL,30.0,9549,Pave,2,Lvl,AllPub,CulDSac,2,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,0.0,0.0,2,3,PConc,2.0,3.0,2.0,1.0,437,5.0,1057,0,GasA,4,1,SBrkr,1494,0,0,2,1,3,6,1,1,Attchd,2.0,481,2.0,2.0,2,0,0,0,WD,Normal,270000,2988,246,2.5,0.8660254037844387,-0.4999999999999998,1,10,0
765,20,RL,75.0,14587,Pave,2,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,3.0,284.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1498,GasA,4,1,SBrkr,1506,0,0,2,1,3,6,1,1,Attchd,2.0,592,2.0,2.0,2,0,0,0,New,Partial,264132,3004,174,2.0,-0.8660254037844384,-0.5000000000000004,0,0,1
766,60,RL,80.0,10421,Pave,3,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,2.0,42.0,1,2,CBlock,2.0,2.0,0.0,5.0,394,1.0,0,586,GasA,2,1,SBrkr,980,734,0,3,1,1,7,1,1,Attchd,0.0,496,2.0,2.0,2,228,0,500,WD,Normal,196500,2694,222,2.5,1.0,6.123233995736766e-17,0,22,0
767,50,RL,75.0,12508,Pave,2,Lvl,AllPub,Inside,2,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,2,CBlock,2.0,2.0,1.0,4.0,660,1.0,0,323,GasA,4,1,SBrkr,983,767,0,4,1,1,7,4,0,Attchd,0.0,423,2.0,2.0,2,245,0,1300,WD,Normal,160000,2733,156,3.0,-0.4999999999999997,-0.8660254037844388,1,23,0
768,20,RL,70.0,9100,Pave,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,24,1.0,0,1836,GasA,4,1,SBrkr,1836,0,0,3,1,2,8,1,1,Attchd,2.0,484,2.0,2.0,2,120,0,0,WD,Normal,216837,3696,33,2.0,-0.8660254037844386,0.5000000000000001,1,1,0
769,60,RL,47.0,53504,Pave,1,HLS,AllPub,CulDSac,1,StoneBr,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,CemntBd,Wd Shng,2.0,603.0,3,2,PConc,2.0,2.0,3.0,4.0,1416,1.0,0,234,GasA,4,1,SBrkr,1690,1589,0,4,1,3,12,4,1,BuiltIn,2.0,841,2.0,2.0,2,503,0,0,WD,Normal,538000,4929,246,4.5,1.2246467991473532e-16,-1.0,0,7,0
770,85,RL,,7252,Pave,2,Lvl,AllPub,CulDSac,2,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,CBlock,2.0,2.0,2.0,5.0,685,1.0,0,173,GasA,2,1,SBrkr,858,0,0,2,1,1,5,1,0,Detchd,0.0,576,2.0,2.0,2,120,0,0,WD,Normal,134900,1716,0,2.0,0.8660254037844387,-0.4999999999999998,0,27,0
771,20,RL,67.0,8877,Pave,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,CBlock,0.0,1.0,0.0,1.0,836,1.0,0,0,GasA,2,1,FuseF,1220,0,0,2,1,1,6,1,0,Detchd,0.0,396,2.0,2.0,2,0,0,0,COD,Normal,102000,2056,0,1.0,0.8660254037844387,-0.4999999999999998,0,55,0
