,Age,GarageArea,TotalSF,MasVnrArea,WoodDeckSF,BsmtFinSF1,2ndFlrSF,BsmtFinSF2,MiscVal,LotArea,MSZoning,Street,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition,SalePrice
833,45,472,3032,180.0,0,196,0,345,0,10004,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,167000
834,47,456,2288,136.0,0,572,0,0,0,7875,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,139950
835,15,436,2134,0.0,290,442,0,0,0,9600,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,128000
836,34,812,3118,0.0,0,338,0,0,0,8100,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkTil,GasA,SBrkr,Detchd,COD,Normal,153500
837,35,264,1470,158.0,0,330,504,0,0,1680,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,100000
838,2,352,2198,0.0,278,0,0,0,0,9525,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,144000
839,13,240,1968,0.0,0,352,432,0,0,11767,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,130500
840,58,400,2154,0.0,0,156,672,0,0,12155,RH,Pave,Lvl,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,140000
841,6,686,2189,0.0,70,0,581,0,0,10440,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,157500
842,42,490,2292,183.0,0,312,0,539,0,9020,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,174900
843,46,0,3600,0.0,0,0,0,0,0,8000,RL,Pave,Lvl,AllPub,Corner,NAmes,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,CBlock,GasA,SBrkr,,WD,Normal,141000
844,58,720,2292,0.0,418,0,540,0,0,12665,RM,Pave,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,153900
845,26,611,3091,0.0,0,1390,0,0,0,16647,RL,Pave,Lvl,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Basment,WD,Normal,171000
846,16,425,2515,137.0,234,513,769,0,0,9317,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,213000
847,37,338,1728,0.0,0,460,0,0,0,15523,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,133500
848,11,360,3265,0.0,486,0,1051,0,0,45600,RL,Pave,Bnk,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,240000
849,13,512,2383,360.0,113,0,761,0,0,9600,RL,Pave,Lvl,AllPub,FR2,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,187000
850,4,420,1696,170.0,140,659,0,0,0,4435,RM,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,131500
851,3,400,2729,40.0,143,0,0,0,0,3196,RL,Pave,Lvl,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,215000
852,57,240,2564,0.0,0,364,728,0,0,7128,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,164000
853,45,645,2572,115.0,180,564,0,0,0,12095,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,158000
854,32,454,3542,0.0,0,306,0,1085,0,17920,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Abnorml,170000
855,0,260,2080,0.0,0,659,0,0,0,6897,RL,Pave,Lvl,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,127000
856,30,576,1966,0.0,0,505,0,435,0,10970,RL,Pave,Low,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,147000
857,14,343,2183,0.0,0,0,779,0,0,8125,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,174000
858,33,479,2460,189.0,0,0,0,0,0,10400,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Family,152000
859,22,619,3708,220.0,0,619,1142,0,0,11029,RL,Pave,Lvl,AllPub,Corner,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,250000
860,9,216,2338,0.0,0,0,514,0,0,7642,RL,Pave,Lvl,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,189950
861,45,504,2078,0.0,0,841,0,0,0,11625,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,2fmCon,1Story,Hip,CompShg,Plywood,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,131500
862,25,480,2137,0.0,0,338,0,0,0,9672,RL,Pave,Lvl,AllPub,Corner,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,152000
863,50,672,2296,0.0,0,1148,0,0,0,7931,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,132500
864,0,529,2744,0.0,0,0,0,0,0,8640,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,250580
865,39,902,2004,76.0,0,828,0,0,0,8750,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,148500
866,0,870,3284,274.0,192,0,0,0,0,10656,RL,Pave,HLS,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,248900
867,46,544,2160,0.0,168,932,0,0,400,6970,RL,Pave,Lvl,AllPub,Corner,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,129000
868,56,672,2320,0.0,120,0,720,0,0,14762,RL,Pave,Lvl,AllPub,Corner,Gilbert,Feedr,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,Slab,GasA,SBrkr,Attchd,WD,Normal,169000
869,16,574,2999,246.0,156,750,887,0,0,9938,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Attchd,WD,Normal,236000
870,47,308,1788,0.0,0,0,0,0,0,6600,RL,Pave,Lvl,AllPub,Inside,NAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,109500
871,12,523,2486,116.0,0,505,878,0,0,8750,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,200500
872,12,414,1015,0.0,196,0,0,0,0,8892,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,Stone,GasA,SBrkr,Attchd,WD,Normal,116000
873,59,288,2100,0.0,0,375,0,0,0,12144,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,133000
874,59,200,1807,0.0,26,0,455,0,0,5720,RM,Pave,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Abnorml,66500
875,0,550,3794,0.0,208,64,1426,0,0,9000,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,BuiltIn,New,Partial,303477
876,44,648,2104,0.0,0,633,0,0,0,25286,RL,Pave,HLS,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,132250
877,4,738,3686,216.0,184,1170,762,0,0,8834,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,350000
878,15,576,2264,0.0,192,899,0,0,400,11782,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,148000
879,4,336,1728,90.0,0,646,0,0,0,7000,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,136500
880,1,450,2180,0.0,0,980,0,0,0,7024,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,157000
881,16,400,2873,117.0,168,902,530,0,0,13758,RL,Pave,Lvl,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,187500
882,16,389,2401,0.0,342,0,785,0,0,9636,RL,Pave,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,178000
883,56,440,3025,0.0,0,0,795,0,0,6204,RL,Pave,Bnk,AllPub,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Detchd,WD,Normal,118500
884,42,288,1784,60.0,0,432,0,0,0,7150,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,100000
885,8,506,3407,60.0,97,1238,0,0,0,5119,FV,Pave,Lvl,AllPub,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Attchd,CWD,Abnorml,328900
886,1,588,3338,122.0,272,528,0,0,0,8393,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Family,145000
887,53,300,2209,0.0,121,0,521,0,0,16466,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Attchd,WD,Normal,135500
888,37,621,4434,0.0,81,351,0,823,0,15865,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Attchd,WD,Normal,268000
889,56,505,3010,90.0,0,1024,0,0,0,12160,RL,Pave,Lvl,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,149500
890,1,576,1596,0.0,0,0,252,0,2000,8064,RL,Pave,Lvl,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,122900
891,31,440,2601,92.0,243,226,765,500,0,11184,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,172500
892,3,264,2127,0.0,192,663,0,0,0,8414,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,154500
893,54,354,2766,0.0,511,1064,0,0,0,13284,RL,Pave,Lvl,AllPub,Inside,Sawyer,PosN,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,165000
894,30,400,1535,0.0,0,0,0,0,0,7018,RL,Pave,Bnk,AllPub,Inside,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,Slab,GasA,SBrkr,Attchd,WD,Alloca,118858
895,45,483,2576,415.0,0,400,813,0,0,7056,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,140000
896,56,327,1902,0.0,0,285,0,0,0,8765,RM,Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Abnorml,106500
897,30,528,2240,0.0,154,0,1120,0,0,7018,RL,Pave,Lvl,AllPub,Inside,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,Slab,GasA,SBrkr,Detchd,WD,Alloca,142953
898,0,820,4694,760.0,0,2188,0,0,0,12919,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,611657
899,12,288,2148,0.0,0,465,0,0,0,6993,RL,Pave,Lvl,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,135000
900,36,684,1716,0.0,0,322,0,0,0,7340,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,110000
901,9,756,2298,0.0,0,860,0,0,0,8712,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,153000
902,3,393,2292,0.0,0,0,702,0,0,7875,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,180000
903,0,690,3340,27.0,144,0,0,0,0,14859,RL,Pave,HLS,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,240000
904,40,288,1778,75.0,0,599,0,0,0,6173,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,125500
905,56,280,2119,110.0,0,354,0,290,0,9920,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,128000
906,1,865,3259,208.0,0,63,0,0,0,13501,RL,Pave,Lvl,AllPub,Corner,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,255000
907,19,180,3074,0.0,0,223,1037,0,0,11500,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,BrkFace,CBlock,GasA,SBrkr,Attchd,WD,Normal,250000
908,23,484,1766,0.0,164,301,0,324,0,8885,RL,Pave,Low,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,131000
909,4,390,2226,0.0,36,0,742,0,0,12589,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,174000
910,50,480,3379,361.0,0,443,1169,0,0,11600,RL,Pave,Lvl,AllPub,Corner,NAmes,Feedr,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,FuseA,Detchd,WD,Normal,154300
911,20,252,2536,0.0,173,196,0,0,0,9286,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Normal,143500
912,56,450,1783,0.0,0,489,0,0,620,6120,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Detchd,WD,Abnorml,88000
913,57,871,3003,0.0,0,284,1001,0,0,6270,RH,Pave,HLS,AllPub,Inside,Crawfor,Norm,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,FuseA,2Types,WD,Normal,145000
914,0,528,1836,76.0,0,294,612,0,0,3000,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,New,Partial,173733
915,37,286,1638,80.0,0,0,546,0,0,2001,RM,Pave,Lvl,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,CBlock,GasA,SBrkr,Attchd,WD,Normal,75000
916,56,308,960,0.0,0,50,0,0,0,9000,C (all),Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,CBlock,GasA,FuseA,Detchd,WD,Abnorml,35311
917,53,284,2363,0.0,0,1059,0,0,0,17140,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,FuseA,Attchd,WD,Normal,135000
918,16,833,3231,0.0,72,48,1215,634,0,13125,RL,Pave,Lvl,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,238000
919,6,601,2598,0.0,0,528,0,411,0,11029,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,176500
920,13,471,2649,105.0,300,814,785,0,0,8462,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,201000
921,5,0,3472,0.0,0,1084,928,0,0,8777,RL,Pave,Lvl,AllPub,Inside,Edwards,Feedr,Norm,Duplex,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,,WD,Normal,145900
922,0,397,2632,0.0,100,28,0,0,0,10237,RL,Pave,Lvl,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,169990
923,14,533,3221,0.0,0,165,0,841,0,8012,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,193000
924,26,612,3372,157.0,384,625,0,1061,0,10240,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,207500
925,31,540,2252,0.0,180,767,0,93,0,15611,RL,Pave,Lvl,AllPub,Corner,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Abnorml,175000
926,3,656,3555,340.0,104,0,1140,0,0,11999,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,285000
927,40,486,2810,342.0,0,552,880,0,0,9900,RL,Pave,Lvl,AllPub,Inside,NWAmes,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,176000
928,8,522,3541,0.0,202,0,0,0,0,11838,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,236500
929,9,642,3200,285.0,0,0,1243,0,0,13006,RL,Pave,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,BuiltIn,WD,Normal,222000
930,2,610,2932,0.0,100,16,0,0,0,8925,RL,Pave,HLS,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,201000
931,44,429,1850,0.0,0,338,0,466,0,9100,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,117500
932,1,788,3810,302.0,0,0,0,0,0,11670,RL,Pave,Lvl,AllPub,Corner,Somerst,RRNn,Norm,1Fam,1Story,Hip,CompShg,VinylSd,ImStucc,PConc,GasA,SBrkr,Attchd,WD,Normal,320000
933,5,570,3000,210.0,192,20,0,0,0,8487,RL,Pave,Lvl,AllPub,FR2,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,190000
934,1,505,2654,0.0,0,425,0,0,0,27650,RL,Pave,HLS,AllPub,Inside,NAmes,PosA,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,242000
935,53,528,1347,108.0,0,0,0,0,0,5825,RL,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,79900
936,6,555,2376,,0,833,0,0,0,10083,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,184900
937,4,689,3084,0.0,0,341,858,0,0,9675,RL,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,253000
938,0,868,3353,0.0,0,464,571,0,0,8760,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,239799
939,60,349,3435,0.0,56,0,1196,0,0,24090,RL,Pave,Lvl,AllPub,Inside,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,COD,Normal,244400
940,30,574,3456,0.0,40,936,0,396,0,12640,RL,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,150900
941,10,390,3052,298.0,0,772,1038,0,0,8755,RL,Pave,Lvl,AllPub,FR2,Gilbert,RRNn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,214000
942,30,0,2880,0.0,321,1440,0,0,0,7711,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,,Oth,Abnorml,150000
943,40,576,3264,0.0,0,0,0,0,0,25000,RL,Pave,Low,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,143000
944,51,525,2163,541.0,0,111,0,354,0,14375,RL,Pave,Lvl,NoSeWa,CulDSac,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,FuseA,Basment,COD,Abnorml,137500
945,13,456,2957,0.0,48,1088,561,0,0,8820,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,BrkTil,GasA,SBrkr,Detchd,WD,Normal,124900
